X,...1,date,EmployeeStatus,reviewer_id,rating_overall,rating_workfamily,rating_culture,rating_diversity,rating_leadership,rating_opportunity,rating_compensation,review_pros,review_cons,ceo_approval,companyid,ceo_app2,cleaned_review_pros,cleaned_review_cons,gender,status
17906,22901,2016-10-07,False,12227931,4.0,1,1,0,1,1,1,"Worst company to work for, Not many help. keep cutting technicians hours. Most of the time rely on store shift leaders to help you with no knowledge of pharmacy operation","Good hours for front end managers with many hours for different shift and a few shift leaders , but most not know what they are doing.",,5,,Worst company work  many help  keep cutting technicians hours  time rely store shift leaders help knowledge pharmacy operation,Good hours front end managers many hours different shift shift leaders  know ,1,0
4484,5775,2017-03-29,True,14407703,2.0,5,1,0,1,1,1,20% off to all employees,They don't give fair quarterly reports and often won't give raises for the promotions they hand out. You end up doing more work for the same amount of money.,"""DISAPPROVE""",23,-1.0,  employees,nt give fair quarterly reports often wo nt give raises promotions hand  end work amount money ,0,1
6686,8692,2021-10-16,True,54078124,2.0,5,5,5,3,3,1,Flexible hours and you meet some great people,Minimum pay and basic benefits only,"""APPROVE""",5,1.0,Flexible hours meet great people,Minimum pay basic benefits,0,1
3644,4800,2018-06-11,True,20985494,,3,4,0,4,5,4,"Challenging projects, lots of learning opportunities for proactive and risk taking individuals; education assistance available; commitment to diversity and inclusion. Competitive salary and benefits.",Some  facilities aging.  Some portions of company tend to be resistant to change and more parochial.,"""APPROVE""",15,1.0,Challenging projects  lots learning opportunities proactive risk taking individuals  education assistance available  commitment diversity inclusion  Competitive salary benefits ,facilities aging  portions company tend resistant change parochial ,1,1
27594,36092,2019-07-08,False,27851228,5.0,5,5,0,3,5,3,awesome working environment with good colleagues,no hikes in sAlary even if you keep on trying hard,"""APPROVE""",11,1.0,awesome working environment good colleagues,hikes sAlary even keep trying hard,0,0
4792,6281,2015-12-22,False,8984527,4.0,2,3,0,2,4,4,Base plus commission. I was paid for performance. The harder I worked the more money I made. Really good initial training.,An us verse them mentality with critical partners: loan processors. Immediate supervisor didn't care. Really poor communication. Loan processors were overworked and would not take accountability,"""NO_OPINION""",7,0.0,Base plus commission  paid performance  harder worked money made  Really good initial training ,us verse mentality critical partners  loan processors  Immediate supervisor nt care  Really poor communication  Loan processors overworked would take accountability,1,0
147,170,2017-04-10,False,14562840,,3,3,0,2,3,2,"Composites work, some excellent managers.","H.R. and H.R. aligned management too powerful.  Micromanagement to an invasive level.  Pay low, for aerospace.  No competency testing, for management or engineering.","""NO_OPINION""",22,0.0,Composites work  excellent managers ,HR  HR  aligned management powerful  Micromanagement invasive level  Pay low  aerospace  competency testing  management engineering ,1,0
6289,8191,2016-12-20,False,13060764,3.0,4,4,0,2,2,3,Local management is as good as industry average or better. Benefits (except holidays) are pretty good. Work is interesting and the team I worked with was good.\r\nFree soda and  coffee. The cafeteria is pretty good also.,"The Oracle culture does not believe in the worth of individual employees. They are looking for cogs who should be kept in the dark and protected from anyone trying to recruit you. \r\nOracle does not believe in all-hands meetings. Oracle's internal email about quarterly results is laughably propagandistic - you need to look at external sources to see how they really were, even if they were relatively good. Oracle people are strongly discouraged from participating in external technical activities. \r\nWhen Mark Hurd got hired by Larry Ellison after being fired by HP for lying on expense reports (and after Larry laughing at HP for caring) we got an email from HR telling us that we, the lackeys, shouldn't lie on ours. Hilarious. \r\nWhen they shifted top management around, so Larry was no longer CEO, we never even got email about it. \r\nWhen they decided to force most employees to take vacation between Christmas and New Years, instead of being honest about this being good for the bottom line, the mail was about how lucky we were to be forced to take this time off. Contrast to Sun, which was honest about forcing a July 4th  week off. \r\nSun had lots of internal mail and awards programs for the average employee. Oracle has none. (I think they started featuring a few HR people.) \r\nOracle has a pay system which gives all the money to the top tier and nothing to anyone else. The average employee is a lot better than that - and there is a pretty rigorous interview process. After a few years of this they noticed that people were not staying late anymore. And got outraged. Wonder why? My boss, to his credit, could hardly keep himself from cracking up at the email telling us how bad we were for leaving early. \r\nI'm dubious about the future of this company - it is not well likes in the industry. I avoided Oracle stock and I'm glad I did. Good software people should head for Google or Facebook. \r\nThat Larry blew off a keynote at Oracle World to watch his yacht race in the America's Cup says it all about top management.","""DISAPPROVE""",11,-1.0,Local management good industry average better  Benefits  except holidays  pretty good  Work interesting team worked goodrnFree soda coffee  cafeteria pretty good also ,Oracle culture believe worth individual employees  looking cogs kept dark protected anyone trying recruit  rnOracle believe allhands meetings  Oracle internal email quarterly results laughably propagandistic  need look external sources see really  even relatively good  Oracle people strongly discouraged participating external technical activities  rnWhen Mark Hurd got hired Larry Ellison fired HP lying expense reports  Larry laughing HP caring  got email HR telling us  lackeys  nt lie  Hilarious  rnWhen shifted top management around  Larry longer CEO  never even got email  rnWhen decided force employees take vacation Christmas New Years  instead honest good bottom line  mail lucky forced take time  Contrast Sun  honest forcing July th week  rnSun lots internal mail awards programs average employee  Oracle none   think started featuring HR people   rnOracle pay system gives money top tier nothing anyone else  average employee lot better  pretty rigorous interview process  years noticed people staying late anymore  got outraged  Wonder  boss  credit  could hardly keep cracking email telling us bad leaving early  rnI dubious future company  well likes industry  avoided Oracle stock glad  Good software people head Google Facebook  rnThat Larry blew keynote Oracle World watch yacht race America Cup says top management ,0,0
18097,23372,2015-08-06,True,7477896,4.0,3,5,0,4,4,3,"ope, collegiate,  fair, honest","centre of dublin, timepoor,",,7,,ope  collegiate  fair  honest,centre dublin  timepoor ,1,1
13539,17575,2014-04-02,True,3988357,3.0,1,1,0,1,1,3,"None. There are some good people that are just in bad situations at walgreens, but for the most part it's just a nasty, toxic environment to be in at the store level.","Management is overly demanding and will try at every step to get you to either quit or step down as a long term employee. If you've just started in the last 6 months, you're probably going to be left alone. Walgreens does not like continually giving raises though, and if you move up in the ranks or stay for a long period of time, you will become a target.","""DISAPPROVE""",5,-1.0,None  good people bad situations walgreens  part nasty  toxic environment store level ,Management overly demanding try every step get either quit step long term employee  started last  months  probably going left alone  Walgreens like continually giving raises though  move ranks stay long period time  become target ,1,1
5791,7484,2016-12-30,True,13142401,4.0,5,3,0,1,1,2,"Work Life Balance , stability and average salary","Extremely slow paced or non existent career growth, not a place for aggressive career minded individuals.","""APPROVE""",7,1.0,Work Life Balance  stability average salary,Extremely slow paced non existent career growth  place aggressive career minded individuals ,1,1
1669,2204,2021-08-05,False,50730021,3.0,0,0,0,0,0,0,The salary was comparable for the position\u002Fjob and the flexibility in shifts available was nice.,"Going through growing pains, high inventory load and understaffed but no openings for additional employees at the time.",,4,,salary comparable positionuFjob flexibility shifts available nice ,Going growing pains  high inventory load understaffed openings additional employees time ,1,0
